BRH_region,ISOalpha3code,Country,date,year,debtpctgdp,dsa,sovrate,dsp_pctexp,reserves_mthimp,erdep,inflation,wb_incgroup
East Asia,PRK,Democratic People's Republic of Korea,01/08/2002,2002,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2002,2002,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2002,2002,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2002,2002,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2002,2002,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2003,2003,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2004,2004,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2005,2005,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2006,2006,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2007,2007,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2008,2008,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2009,2009,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2010,2010,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2011,2011,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2012,2012,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2013,2013,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2014,2014,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2015,2015,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2016,2016,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2017,2017,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2018,2018,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2019,2019,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2020,2020,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2021,2021,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2022,2022,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/01/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/02/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/03/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/04/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/05/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/06/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/07/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/08/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/09/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/10/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/11/2023,2023,,,,,,,,
East Asia,PRK,Democratic People's Republic of Korea,01/12/2023,2023,,,,,,,,
Pacific,FJI,Fiji,01/01/2000,2000,,,,,,0.50,,
Pacific,FJI,Fiji,01/02/2000,2000,,,,,,3.84,,
Pacific,FJI,Fiji,01/03/2000,2000,,,,,,3.26,,
Pacific,FJI,Fiji,01/04/2000,2000,,,,,,4.67,0.59,
Pacific,FJI,Fiji,01/05/2000,2000,,,,,,8.99,0.50,
Pacific,FJI,Fiji,01/06/2000,2000,,,,,,5.83,1.60,
Pacific,FJI,Fiji,01/07/2000,2000,,,,,,6.70,2.88,
Pacific,FJI,Fiji,01/08/2000,2000,,,,,,8.53,2.22,
Pacific,FJI,Fiji,01/09/2000,2000,,,,,,12.30,1.54,
Pacific,FJI,Fiji,01/10/2000,2000,,,,,,15.67,1.80,
Pacific,FJI,Fiji,01/11/2000,2000,,,,,,15.06,1.10,
Pacific,FJI,Fiji,01/12/2000,2000,36.93,,10.55,2.53,4.36,11.51,3.04,Upper middle income
Pacific,FJI,Fiji,01/01/2001,2001,,,,,,10.99,5.60,
Pacific,FJI,Fiji,01/02/2001,2001,,,,,,9.40,5.23,
Pacific,FJI,Fiji,01/03/2001,2001,,,,,,11.54,4.89,
Pacific,FJI,Fiji,01/04/2001,2001,,,,,,12.32,5.03,
Pacific,FJI,Fiji,01/05/2001,2001,,,,,,7.13,4.35,
Pacific,FJI,Fiji,01/06/2001,2001,,,,,,9.83,3.49,
Pacific,FJI,Fiji,01/07/2001,2001,,,,,,9.87,2.31,
Pacific,FJI,Fiji,01/08/2001,2001,,,,,,5.29,3.60,
Pacific,FJI,Fiji,01/09/2001,2001,,,,,,3.46,4.63,
Pacific,FJI,Fiji,01/10/2001,2001,,,,,,1.63,5.13,
Pacific,FJI,Fiji,01/11/2001,2001,,,,,,0.24,4.86,
Pacific,FJI,Fiji,01/12/2001,2001,41.03,,10.00,1.80,3.84,3.61,2.29,Upper middle income
Pacific,FJI,Fiji,01/01/2002,2002,,,,,,5.14,1.12,
Pacific,FJI,Fiji,01/02/2002,2002,,,,,,4.15,0.64,
Pacific,FJI,Fiji,01/03/2002,2002,,,,,,-0.60,1.21,
Pacific,FJI,Fiji,01/04/2002,2002,,,,,,-3.33,0.80,
Pacific,FJI,Fiji,01/05/2002,2002,,,,,,-3.84,0.80,
Pacific,FJI,Fiji,01/06/2002,2002,,,,,,-7.64,1.04,
Pacific,FJI,Fiji,01/07/2002,2002,,,,,,-8.13,1.21,
Pacific,FJI,Fiji,01/08/2002,2002,,,,,,-3.78,0.89,
Pacific,FJI,Fiji,01/09/2002,2002,,,,,,-5.50,0.40,
Pacific,FJI,Fiji,01/10/2002,2002,,,,,,-6.65,,
Pacific,FJI,Fiji,01/11/2002,2002,,,,,,-7.65,,
Pacific,FJI,Fiji,01/12/2002,2002,43.39,,10.00,1.73,3.76,-8.76,1.60,Upper middle income
Pacific,FJI,Fiji,01/01/2003,2003,,,,,,-11.65,2.94,
Pacific,FJI,Fiji,01/02/2003,2003,,,,,,-13.59,4.06,
Pacific,FJI,Fiji,01/03/2003,2003,,,,,,-12.69,3.26,
Pacific,FJI,Fiji,01/04/2003,2003,,,,,,-11.80,3.56,
Pacific,FJI,Fiji,01/05/2003,2003,,,,,,-13.48,4.53,
Pacific,FJI,Fiji,01/06/2003,2003,,,,,,-11.82,4.29,
Pacific,FJI,Fiji,01/07/2003,2003,,,,,,-11.92,3.82,
Pacific,FJI,Fiji,01/08/2003,2003,,,,,,-12.69,4.32,
Pacific,FJI,Fiji,01/09/2003,2003,,,,,,-12.90,4.73,
Pacific,FJI,Fiji,01/10/2003,2003,,,,,,-15.24,5.14,
Pacific,FJI,Fiji,01/11/2003,2003,,,,,,-15.41,5.28,
Pacific,FJI,Fiji,01/12/2003,2003,44.85,,10.00,1.25,3.27,-16.80,4.17,Upper middle income
Pacific,FJI,Fiji,01/01/2004,2004,,,,,,-16.39,2.78,
Pacific,FJI,Fiji,01/02/2004,2004,,,,,,-15.96,1.76,
Pacific,FJI,Fiji,01/03/2004,2004,,,,,,-13.24,2.23,
Pacific,FJI,Fiji,01/04/2004,2004,,,,,,-12.10,3.21,
Pacific,FJI,Fiji,01/05/2004,2004,,,,,,-4.92,2.36,
Pacific,FJI,Fiji,01/06/2004,2004,,,,,,-4.03,2.74,
Pacific,FJI,Fiji,01/07/2004,2004,,,,,,-5.94,2.84,
Pacific,FJI,Fiji,01/08/2004,2004,,,,,,-6.70,2.91,
Pacific,FJI,Fiji,01/09/2004,2004,,,,,,-5.63,3.45,
Pacific,FJI,Fiji,01/10/2004,2004,,,,,,-5.17,2.83,
Pacific,FJI,Fiji,01/11/2004,2004,,,,,,-6.21,3.49,
Pacific,FJI,Fiji,01/12/2004,2004,44.53,,10.00,0.77,3.04,-4.64,3.33,Upper middle income
Pacific,FJI,Fiji,01/01/2005,2005,,,,,,-1.30,2.96,
Pacific,FJI,Fiji,01/02/2005,2005,,,,,,-1.30,3.50,
Pacific,FJI,Fiji,01/03/2005,2005,,,,,,-4.77,2.99,
Pacific,FJI,Fiji,01/04/2005,2005,,,,,,-4.27,1.21,
Pacific,FJI,Fiji,01/05/2005,2005,,,,,,-7.09,2.40,
Pacific,FJI,Fiji,01/06/2005,2005,,,,,,-5.87,2.07,
Pacific,FJI,Fiji,01/07/2005,2005,,,,,,-2.49,2.81,
Pacific,FJI,Fiji,01/08/2005,2005,,,,,,-3.85,2.19,
Pacific,FJI,Fiji,01/09/2005,2005,,,,,,-4.38,1.72,
Pacific,FJI,Fiji,01/10/2005,2005,,,,,,-0.84,1.89,
Pacific,FJI,Fiji,01/11/2005,2005,,,,,,3.90,1.93,
Pacific,FJI,Fiji,01/12/2005,2005,43.99,,10.00,0.85,1.89,4.07,2.74,Upper middle income
Pacific,FJI,Fiji,01/01/2006,2006,,,,,,2.87,2.21,
Pacific,FJI,Fiji,01/02/2006,2006,,,,,,4.94,2.10,
Pacific,FJI,Fiji,01/03/2006,2006,,,,,,7.88,2.01,
Pacific,FJI,Fiji,01/04/2006,2006,,,,,,6.10,1.61,
Pacific,FJI,Fiji,01/05/2006,2006,,,,,,3.06,1.60,
Pacific,FJI,Fiji,01/06/2006,2006,,,,,,3.94,1.60,
Pacific,FJI,Fiji,01/07/2006,2006,,,,,,1.65,1.80,
Pacific,FJI,Fiji,01/08/2006,2006,,,,,,1.69,2.91,
Pacific,FJI,Fiji,01/09/2006,2006,,,,,,1.66,2.81,
